Resource and Energy Economics,2005-06-30,Directional distance functions and environmental regulation ,"Directional technology distance functions,Environmental regulation,Efficiency","
                  In this paper we use directional technology distance functions to evaluate the impact of environmental regulations on firms’ performance. Following Färe et al. [Färe, R., Grosskopf, S., Lovell, C.A.K., Pasurka, C., 1989. Multilateral productivity comparisons when some outputs are undesirable: a nonparametric approach. The Review of Economics and Statistics 71, 90–98.], we construct an index that measures opportunity costs for individual firms arising from regulations that prevent free disposal of wastes. The methodology is applied to a sample of Spanish producers of ceramic pavements. We assume that firms maximise desirable output simultaneously reducing inputs, with no change in the production of bad outputs. Our results show that when firms face environmental rules preventing free disposal of bads, their potential to increase desirable output by behaving efficiently is largely affected. We also find that large firms show smaller regulation costs.
               ",S0928765504000545
Resource and Energy Economics,2005-06-30,"Depletion of natural resources, technological uncertainty, and the adoption of technological substitutes ","Backstop technology,Resource depletion,Uncertain discovery of technology,Desalination,Increasing resistance","
                  Given an existing but unadopted backstop technology, this paper investigates the impact of uncertainty in the discovery date of superior backstop technologies on the rate of exhaustible resource depletion and adoption timing. Contrary to studies with a single backstop technology, the elevated rate of resource price increase due to uncertainty persists beyond discovery of a backstop technology. The option value of waiting can justify putting off, possibly indefinitely, what would otherwise be a sound investment in current backstop technology. In other circumstances the resource is depleted more rapidly and adoption occurs sooner than if future discoveries were not anticipated.
               ",S092876550400051X
Resource and Energy Economics,2005-06-30,Combining willingness to pay and behavior data with limited information ,"Contingent valuation,Revealed behavior,Stated behavior,Joint estimation","
                  In order to incorporate behavioral change in the willingness to pay model we jointly estimate contingent valuation and revealed and contingent behavior data. The willingness to pay model includes the change in the number of recreation trips as an independent variable. Models that do not account for the endogeneity of trips produce inconsistent coefficient estimates. Accounting for the endogeneity of the change in trips in both independent and jointly estimated models of willingness to pay and behavior leads to an increase in the ratio of use value to total value.
               ",S0928765504000557
Resource and Energy Economics,2005-11-30,When to drill? Trigger prices for the Arctic National Wildlife Refuge ,"Resource development,Real option theory,ANWR","
                  The social net benefit of drilling for oil in the Arctic National Wildlife Refuge (ANWR) has been a contentious policy issue since 1998. This paper applies real option theory to the issue and asks “What price for crude oil would justify the investment in field development and the loss of an amenity (wilderness) dividend?” Trigger prices are identified for two stochastic processes; when crude oil prices evolve according to geometric Brownian motion (GBM) and when crude oil prices are mean-reverting (M-R).
               ",S0928765505000096
Resource and Energy Economics,2005-01-31,The simple analytics of developing resources from resources ,"Natural resources,Resource substitution","
                  We show that the social desirability of a resource substitute systematically depends on the pattern of resources—either renewable (RR) or non-renewable (NRR)—involved in the resource substitute development program. Developing a RR in an NRR-based economy is particularly rewarding because the part of the NRR stock, which would be consumed in the absence of the RR substitute, provides funding for the development program. A RR-based economy is more demanding than a NRR-based one because (i) it feels richer since its consumption is not doomed to decline, and (ii) its sacrifice, in terms of foregone consumption during the investment phase, cannot be managed and reduced with the same flexibility as in a NRR-based economy, which is freer in shifting resource use across time. Thus the larger the willingness to smooth consumption, the greater is the investment in the NRR-based economy, the smaller in the RR-based one.
               ",S0928765504000351
Resource and Energy Economics,2005-01-31,The Dixit–Pindyck and the Arrow–Fisher–Hanemann–Henry option values are not equivalent: a note on Fisher (2000) ,"Real option value,Quasi-option value,Decision making under uncertainty,Irreversible investment,Value of information","
                  Fisher (2000, this journal) offers a unifying framework for the concepts of quasi-option value, suggested by Arrow, Fisher, Hanemann, and Henry (AFHH), and the concept of real option value, suggested by Dixit and Pindyck (DP). He claims that the two concepts are equivalent. We argue that this claim is not correct. We further suggest a decomposition of the DP option value into two components, one of which corresponds exactly to the AFHH quasi-option value which captures the value of obtaining new information, and a second one which captures the postponement value irrespective of uncertainty.
               ",S0928765504000314
Resource and Energy Economics,2005-01-31,Uncertainty and learning in a strategic environment: global climate change ,"Climate change,Noncooperative games,Information and uncertainty,Environmental policy","
                  Global climate change is rife with uncertainties. Yet, we can expect to resolve much of this uncertainty in the next 100 years or so. Therefore, current actions should reflect the value of flexibility. Nevertheless, most models of climate change, particularly game-theoretic models, abstract from uncertainty. A model of the impacts of uncertainty and learning in a non-cooperative game shows that the level of correlation of damages across countries is crucial for determining optimal policy.
               ",S092876550400034X
Resource and Energy Economics,2005-01-31,On climate change and economic growth ,"Climate change,Impacts,Saving,Economic growth","
                  The economic impact of climate change is usually measured as the extent to which the climate of a given period affects social welfare in that period. This static approach ignores the dynamic effects through which climate change may affect economic growth and hence future welfare. In this paper we take a closer look at these dynamic effects, in particular saving and capital accumulation. With a constant savings rate, a lower output due to climate change will lead to a proportionate reduction in investment which in turn will depress future production (capital accumulation effect) and, in almost all cases, future consumption per capita. If the savings rate is endogenous, forward looking agents would change their savings behavior to accommodate the impact of future climate change. This suppresses growth prospects in absolute and per capita terms (savings effect). In an endogenous growth context, these two effects may be exacerbated through changes in labour productivity and the rate of technical progress. Simulations using a simple climate-economy model suggest that the capital accumulation effect is important, especially if technological change is endogenous, and may be larger than the direct impact of climate change. The savings effect is less pronounced. The dynamic effects are more important, relative to the direct effects, if climate change impacts are moderate overall. This suggests that they are more of a concern in developed countries, which are believed to be less vulnerable to climate change. The magnitude of dynamic effects is not sensitive to the choice of discount rate.
               ",S0928765504000338
Resource and Energy Economics,2005-01-31,A diversified portfolio: joint management of non-renewable and renewable resources offshore ,"Offshore oil extraction,Resource portfolio","
                  Most resource models and resource policies address non-renewable and renewable resources separately for optimal management. A stochastic control model is developed that includes ecological and economic uncertainty for jointly managing both types of natural resources. The model is applied to analyze options for offshore oil platforms with data from California. Model components include fisheries benefits, maintenance and extraction costs, decommissioning costs, and the market value of oil. Numerical sensitivity analysis helps determine how these components affect the options of removing and salvaging the platform, continuing diversified resource production or delaying extraction activity.
               ",S0928765504000508
Resource and Energy Economics,2004-12-31,Environmental liability and the capital structure of firms ,"Environmental liability,Capital structure,Limited liability,CERCLA","
                  This paper analyses the impact of environmental liability regimes on the capital structure of firms. We show that imposing environmental liability only on polluting firms, with limited liability, increases use of bank debt. Extending environmental liability to banks lowers bank borrowing relative to liability only on firms, with an ambiguous effect relative to no liability. Using US industry-level data we estimate a reduced-form model of bank borrowing by firms and show that the introduction of environmental liability only on firms increased bank borrowing by 15–20%, but when liability was extended to banks, borrowing returned to a level slightly higher than with no liability.
               ",S0928765504000302
Resource and Energy Economics,2004-12-31,Environmental performance: an index number approach ,"Environmental performance,Malmquist indexes","
                  Tyteca [J. Environ. Manage. 46 (1996) 281] reviews the literature on environmental performance indicators. In that paper he calls for an index that simultaneously accounts for resources used, good outputs produced and pollutants or undesirable outputs emitted. Here, we provide a formal index number of environmental performance which can be computed using data envelopment analysis (DEA) techniques. The implicit benchmark is that of finding the highest ratio of good to bad outputs. Our environmental performance index is constructed from distance functions which implies that it satisfies a number of desirable properties. Since the component distance functions require only information on input and output quantities, the fact that bad outputs typically are not marketed and therefore have no readily observable ‘price’ poses no obstacle. We apply our method to a sample of OECD countries for 1990.
               ",S0928765503000794
Resource and Energy Economics,2004-12-31,"Unilateral actions, the case of international environmental problems ","International environmental problems,Unilateral reductions,Signalling costs","
                  When abatement costs are uncertain but correlated, and a country becomes privately informed that costs are low, then unilateral actions can serve as a signalling device to reveal low costs and this can have the potential to trigger positive responses abroad. However, the country engaging in unilateral actions is the one with the highest expectation about the other countries’ reactions, and it might suffer from an effect similar to the winner’s curse.
               ",S0928765504000296
Resource and Energy Economics,2004-09-30,Efficient emission fees in the US electricity sector ,"Emissions trading,Emission fees,Air pollution,Cost–benefit analysis,Electricity,Particulates,Nitrogen oxides,NO
                        x
                     
                  ,Sulfur dioxide,SO2
                  ,Health benefits","
                  This paper provides new estimates of efficient emission fees for sulfur dioxide (SO2) and nitrogen oxides (NO
                        x
                     ) emissions in the US electricity sector. The estimates are obtained by coupling a detailed simulation model of the US electricity markets with an integrated assessment model that links changes in emissions with atmospheric transport, environmental endpoints, and valuation of impacts. Efficient fees are found by comparing incremental benefits with emission fee levels. National quantity caps that are equivalent to these fees also are computed, and found to approximate caps under consideration in the current multi-pollutant debate in the US Congress and the recent proposals from the Bush administration for the electricity industry. We also explore whether regional differentiation of caps on different pollutants is likely to enhance efficiency.
               ",S092876550300068X
Resource and Energy Economics,2004-09-30,Can green consumerism replace environmental regulation?—a differentiated-products example ,"Green consumerism,Product differentiation,Technology adoption","
                  This paper assumes that consumers are willing to pay an extra premium for a good if it has a low impact on the environment. We examine if a little dose of such idealistic behavior has a large impact on the market equilibrium, and to what extent it can replace the environmental regulation. The analysis is carried out in a model with product differentiation, where consumers differ in their preferences for product quality. Consumers’ willingness to pay the environmental premium may be uniformly or non-uniformly distributed. Green consumerism will only be modestly influential in both cases, despite the fact that product differentiation leads to relaxed competition and increased profits, and thereby creates leverage.
               ",S0928765503000666
Resource and Energy Economics,2004-09-30,Determining the cost-effective size of an emission trading region for achieving an ambient standard ,"Tradable emission permits,Nitrogen oxide,Trading region,Permit market size,Chesapeake Bay","
                  Little effort has been devoted to determining the cost-effective trading region for emission permits that achieve an ambient standard. With regional expansion, control by more distant, lower marginal cost sources supplants control by higher marginal cost sources in the original region. However, the impact of more distant source emissions on ambient receptors will typically decline. The aggregate effect on costs of this tradeoff depends crucially on the standard’s stringency. Since a rule-of-thumb for the effect of regional expansion requires overly-restrictive assumptions, we model nitrogen oxide permits subject to nitrogen loading standards for Chesapeake Bay. Regional expansion substantially reduces cost only when the standard is stringent.
               ",S0928765503000678
Resource and Energy Economics,2004-06-30,Management of interacting species: regulation under nonlinearities and hysteresis ,"Fisheries,Regulation,Economic-biological dynamics,Hysteresis","
                  We consider the optimal regulation of an open access fishery when biomass dynamics are combined with fishing effort dynamics. The interaction of inelastic demand and backward bending nature of the ecological supply curve introduce nonlinearities that could lead to multiple bionomic equilibria and hysteresis effects. We obtain convergence results for general bionomic models and indicate cases where hysteretic regulation failure could be a problem when economic dynamics are slow enough relative to biological dynamics. We show that when biological dynamics are slow enough relative to the economic dynamics, the social optimum can be achieved by a time dependent landing fee.
               ",S0928765503000721
Resource and Energy Economics,2004-06-30,"Enforcement, payments, and development projects near protected areas: how the market setting determines what works where ","Park management,Agricultural household model,Missing markets","
                  This paper examines a model of the decisions made by developing country protected area managers that recognizes that rural people react to policies differently in various market settings. For each of three market settings, the paper identifies the make-up of an optimal management plan that consists of three possible policies: enforcement, agricultural development projects, and conservation payments. The results ground a discussion of the likelihood of success of conservation policies, the failure of Integrated Conservation and Development Projects, and the use of some policies as mechanisms to compensate rural people for lost access to resources within protected areas.
               ",S0928765503000757
Resource and Energy Economics,2004-06-30,Dynamic reserve site selection ,"Reserve network,Biodiversity,Threat,Dynamic programming","
                  We analyze the problem of choosing sites through time to include in a network of biological reserves for species conservation. When sites cannot all be protected immediately, and excluded sites are threatened by development, planning should factor in both expected biodiversity benefits of sites and development risk. We formulate this problem as a stochastic dynamic integer-programming problem. We find that the timing of selections is critical; conservation budgets available up front yield significantly greater biodiversity protection. We also compare results using optimal and heuristic algorithms. The theory is applied to vertebrate and development threat data from southwestern California.
               ",S0928765503000733
Resource and Energy Economics,2004-06-30,Deforestation pressure and biological reserve planning: a conceptual approach and an illustrative application for Costa Rica ,"Deforestation,Reserve,Species,Conservation","
                  An index of ‘deforestation pressure’ is suggested as useful for reserve planning alongside the currently used information on the species present at candidate sites. For any location, the index value is correlated with threats to habitat and thus also survival probabilities over time for members of species dependent on that habitat. Threats in the absence of reserves are key information for planning new reserves. The index is estimated using a regression approach derived from a dynamic, micro-economic model of land use, with data on observed clearing of forest over space and time as well as biophysical and socioeconomic factors in land returns. Applying an estimated threat (or probability of clearing) function for Costa Rica to locations of interest yields relevant estimates of sites’ deforestation pressure, which are used to evaluate proposed reserves and to suggest other candidate sites.
               ",S0928765503000770
Resource and Energy Economics,2004-06-30,An introduction to biodiversity concepts for environmental economists ,"Biodiversity,Conservation,Ecosystems,Endangered species,Land-use change","
                  Biodiversity is a valuable, but poorly understood, natural resource, which is being lost at an accelerating rate as a result of human actions. We present a broad, introductory review of biodiversity concepts. Biodiversity is first defined at the species and community levels. Available methods and approaches for quantifying biodiversity are discussed with specific reference to the spatial scales over which these measures can be applied. Dominant threats to biodiversity are reviewed. Fundamental patterns and processes that underlie ecological production functions are outlined. Differing rationales for biodiversity conservation are given and compared. Finally, the current suite of approaches employed in biodiversity conservation is discussed. Our aim in writing this review is to encourage further, much needed, inter-disciplinary collaboration among economists and ecologists on biodiversity questions.
               ",S092876550300071X
Resource and Energy Economics,2004-06-30,Modelling phylogenetic diversity ,"Biodiversity,Phylogenetic diversity,Multi-attribute model,Dissimilarity,Cladistic model","
                  The paper proposes a model for measuring and valuing biodiversity based on evolutionary information, called the phylogenetic tree model. While avoiding the strong restrictions of Weitzman’s [Quart. J. Econ. 107 (1992) 363] “cladistic” approach, the phylogenetic tree model retains much of the mathematical simplicity of the cladistic model. In particular, in the phylogenetic tree model the diversity of any set of species can be recursively determined from the pairwise dissimilarities between them. The restrictions imposed by the phylogenetic tree model on the underlying dissimilarity metric are characterized and shown to be weaker than those entailed by the cladistic model. An especially parsimonous version of the phylogenetic tree model is obtained by invoking an appropriate notion of translation invariance.
               ",S0928765503000769
Resource and Energy Economics,2004-06-30,Hyperbolic discounting and time inconsistency in a native–exotic species conflict ,"Hyperbolic discounting,Time inconsistency,Exotic species,Trout,Yellowstone","
                  Hyperbolic discounting exists when a person’s marginal rates of time preference decrease as the benefits received move farther and farther into the future. This paper explores whether applying hyperbolic discounting rather than the standard presumption of constant discounting matters for a natural resource policy question. We find that hyperbolic discounting does matter—based on actual time preferences observed in laboratory experiments, the results now justify the policy to protect native cutthroat trout from exotic lake trout in Yellowstone Lake. We find, however, that hyperbolic discounting matters in exactly the same conditions under which the policy decisions are time-inconsistent.
               ",S0928765503000782
Resource and Energy Economics,2004-06-30,Genetic diversity and interdependent crop choices in agriculture ,"Genetic diversity,Agriculture,Nash equilibrium,External effect","
                  The extent of genetic diversity in food crops is important as it affects the risk of attack by pathogens. A drop in diversity increases this risk. Farmers may not take this into account when making crop choices, leading to what from a social perspective is an inadequate level of diversity.
               ",S0928765503000745
Resource and Energy Economics,2004-03-31,Information programs for technology adoption: the case of energy-efficiency audits ,"Energy efficiency,Information,Technology adoption,Energy audits","
                  We analyze technology adoption decisions of manufacturing plants in response to government-sponsored energy audits. Overall, plants adopt about half of the recommended energy-efficiency projects. Using fixed effects logit estimation, we find that adoption rates are higher for projects with shorter paybacks, lower costs, greater annual savings, higher energy prices, and greater energy conservation. Plants are 40% more responsive to initial costs than annual savings, suggesting that subsidies may be more effective at promoting energy-efficient technologies than energy price increases. Adoption decisions imply hurdle rates of 50–100%, which is consistent with the investment criteria small and medium-size firms state they use.
               ",S0928765503000484
Resource and Energy Economics,2004-03-31,Estimating the benefits of efficient water pricing in France ,"Water utility,Marginal-cost pricing,GMM estimation,Panel data,Simulation,Welfare effects","
                  The purpose of this paper is to evaluate the pricing of French water utilities. An econometric model describing both water supply and demand is specified and estimated on utilities located in the Bordeaux area. Based on the estimated technology and demand parameters, we simulate marginal-cost pricing (first-best pricing) and social surplus variations. We find a significant difference between observed marginal prices and marginal costs. We show that the optimal pricing scheme is characterized, first by higher marginal prices and second by a lower fixed charge. However, moving towards efficient prices does not result in important direct welfare effects.
               ",S0928765503000496
Resource and Energy Economics,2004-03-31,What is driving China’s decline in energy intensity? ,"China,Energy,Productivity,Technological change,Economic development","
                  While energy intensity in China has fallen almost continuously since the onset of economic reform in the late 1970s, beginning in 1996 the data show a striking decline in China’s absolute level of energy use. Most of this decline can be accounted for by falling coal consumption in the industrial sector. In order to investigate this energy puzzle, this paper employs a unique set of panel data for approximately 2500 of China’s most energy intensive large and medium-sized industrial enterprises during 1997–1999. Rising relative energy prices, research and development expenditures, and ownership reform in the enterprise sector, as well as shifts in China’s industrial structure, emerge as the principal drivers of China’s declining energy intensity and use.
               ",S0928765503000502
Resource and Energy Economics,2004-03-31,Energy use by apartment tenants when landlords pay for utilities ,"Energy efficiency,Average-cost pricing,Utilities","
                  Energy costs are included in the rent for many US apartments, giving tenants little incentive to conserve. This apparent market failure has two explanations: the tenants value the utility-included rental contracts more than they value the extra energy they consume, or the landlords value the contracts more than the cost of that extra energy. We use the Residential Energy Consumption Survey and the American Housing Survey to estimate energy consumption and rent premiums for utility-included apartments. While rents are higher than for comparable metered apartments, the difference is smaller than the cost of the energy used, a finding that supports landlord-side explanations.
               ",S0928765503000472
Resource and Energy Economics,2004-12-31,Cost savings in unit-based pricing of household waste The case of The Netherlands,"Municipal waste management,Unit-based pricing systems,Environmental activism","
                  We estimate the effects of four unit-based pricing systems on waste collected in Dutch municipalities. Unit-based pricing is shown to be effective in reducing unsorted and compostable waste and in stimulating recyclable waste. If the estimations are corrected for differences in environmental activism between municipalities the effects are still large but significantly lower. The bag- and weight-based systems perform equally and far better compared with the frequency- and volume-based systems. This is interesting, as administrative costs are significantly lower for the bag-based system. Finally, unit-based pricing has no effect on the amounts of waste collected in surrounding municipalities.
               ",S0928765504000168
Resource and Energy Economics,2003-08-31,"Resource depletion under uncertainty: implications for mine depreciation, Hartwick’s Rule and national accounting ","Stochastic control,Mine depreciation,Hartwick’s Rule,National accounting","
                  Lozada’s equation [Resource and Energy Economics 17 (1995) 137] for the change in value of a non-autonomous dynamic program is generalized to stochastic control and applied to the depreciation of a competitive mine facing price, reserve and discount rate uncertainty. Mine depreciation includes the costs of these risks, as well as an adjustment to the ‘net price’ used to value depletion and revisions. The change in value equation also provides the basis for a stochastic version of Hartwick’s Rule [American Economic Review 67 (1977) 972] for sustainable consumption, that the risk adjusted value of net investment equal zero. The analysis has implications for the Weitzman [Quarterly Journal of Economics 90 (1976) 156] welfare measure and the stochasic Hamiltonian.
               ",S0928765502000271
Resource and Energy Economics,2003-08-31,“More is less”: the tax effects of ignoring flow externalities ,"Taxes,Stock and flow externalities,Non-linear decay,Climate change","
                  Using a model of non-linear, non-monotone decay of the stock pollutant, and starting from the same initial conditions, the paper shows that an optimal tax that corrects for both stock and flow externalities may result in a lower tax, fewer cumulative emissions (less decay in emissions) and higher output at the steady state than a corrective tax that ignores the flow externality. This “more is less” result emphasizes that setting a corrective tax that ignores the flow externality, or imposing a corrective tax at too low a level where there exists only a stock externality, may affect both transitory and steady-state output, tax payments and cumulative emissions. The result has important policy implications for decision makers setting optimal corrective taxes and targeted emission limits whenever stock externalities exist.
               ",S0928765502000374
Resource and Energy Economics,2003-05-31,Location decisions of a polluting firm and the time consistency of environmental policy ,"Monopoly,Relocation,Time consistent policies,Precommitment,Emission tax,Abatement effort","
                  This paper considers location decisions of a monopolist, who faces a tax on its emissions in the home country, under ex post that is, time consistent, and ex ante, that is precommitment, environmental policies. We show that the monopolist will relocate more often under ex post optimal emission taxes. A government which cannot commit to an ex ante emission tax and sets its tax ex post after abatement effort has been chosen, is unable to affect the monopolist’s location decision, because it cannot commit to strategically reduce its tax level in the first stage. Domestic welfare is often higher under ex post emission taxes whenever the monopolist relocates under both policy regimes. Otherwise, welfare is higher under government commitment to an ex ante emission tax level. Thus, government commitment to a policy is not always welfare improving.
               ",S092876550200026X
Resource and Energy Economics,2003-05-31,The amenity value of the climate: the household production function approach ,"Climate change,Household production function,Amenity values,Valuation","
                  A basic assumption of the hedonic technique is that there are no barriers to mobility that prevent prices changing to reflect the net benefits of a given location. But climate variables are undeviating over relatively large distances and the absence of a common language coupled with the existence of political boundaries may prevent the net advantages associated with a particular region from being eliminated. Apart from in a handful of countries, methods alternative to the hedonic approach may therefore be required to estimate the amenity value of climate. Adopting the household production function approach this paper undertakes a systematic examination of the role played by climate in determining consumption patters using data from 88 different countries. Given certain assumptions the paper then proceeds to calculate the constant utility change in the cost of living for a 2.5°C increase in globally averaged mean temperature. It is determined that high latitude countries benefit from limited climate change whereas low latitude countries suffer significant losses.
               ",S0928765502000246
Resource and Energy Economics,2003-05-31,Strategic environmental policy when the governments are threatened by relocation ,"Environmental policy,Strategic trade theory,Industrial flight","
                  This paper analyzes how the threat of relocation influences environmental policy. The stringency of environmental policy is determined in a game between two governments. There is one firm in each jurisdiction, and both firms threaten to relocate their production to the other jurisdiction. Because there is asymmetric information about the cost of relocation, the governments do not know the credibility of the threat.
                  We compare the outcome of this game with the outcome of a game in which relocation is not possible. We find that the threat of relocation can increase both the level of environmental regulation and welfare. The profit tax level proves to be the most decisive for the result; that is, the higher the profit tax level, the lower the level of environmental regulation.
               ",S0928765502000234
Resource and Energy Economics,2003-05-31,Optimally eating a stochastic cake: a recursive utility approach ,"Non-renewable resource,Recursive utility,Uncertainty","
                  In this short paper, uncertainties on resource stock and on technical progress are introduced into an intertemporal equilibrium model of optimal extraction of a non-renewable resource. The representative consumer maximizes a recursive utility function which disentangles between intertemporal elasticity of substitution and risk aversion. A closed-form solution is derived for both the optimal extraction and price paths. The value of the intertemporal elasticity of substitution relative to unity is then crucial in understanding extraction. Moreover, this model leads to a non-renewable resource price following a geometric Brownian motion.
               ",S0928765502000222
Resource and Energy Economics,2003-05-31,Heterogeneous preferences for congestion during a wilderness experience ,"Panel estimators,Contingent valuation,Wilderness recreation,Congestion,Heterogeneous preferences","
                  This analysis breaks down the congestion levels experienced during specific parts of a wilderness canoe trip. By explicitly addressing the heterogeneity in preferences for congestion during a trip, we are able to determine the relative value canoeists place on solitude at different points of a trip. Our econometric model utilizes a random effects probit framework to efficiently estimate the welfare impacts of congestion on each trip portion. The welfare effects of congestion levels vary across wilderness areas, parts of a trip and individuals.
               ",S0928765502000258
Resource and Energy Economics,2003-02-28,Explaining slow diffusion of energy-saving technologies; a vintage model with returns to diversity and learning-by-using ,"Energy efficiency,Vintage models,Returns to diversity,Technology diffusion,Learning","
                  This paper studies the adoption and diffusion of energy-saving technologies in a vintage model. An important characteristic of the model is that vintages are complementary: there are returns to diversity of using a mix of vintages. We analyse how diffusion patterns and adoption behaviour are affected by complementarity and learning-by-using. It is shown that the stronger the complementarity between different vintages and the stronger the learning-by-using, the longer it takes before firms scrap old vintages. We argue that this is a relevant part of the explanation for the observed slow diffusion of energy-saving technologies. Finally, we show that an energy price tax reduces energy consumption, because it speeds up the diffusion of new energy-saving technologies and induces substitution from capital to labour.
               ",S0928765502000192
Resource and Energy Economics,2003-02-28,Endogenous induced technical change and the costs of Kyoto ,"Climate policy,Environmental modelling,Integrated assessment,Technical change","
                  We present a model for climate change policy analysis which accounts for the possibility that technology evolves endogenously and that technical change can be induced by environmental policy measures. Both the output production technology and the emission–output ratio depend upon a stock of knowledge, which accumulates through R&D activities. Two versions of this model are studied, one with endogenous technical change but exogenous environmental technical change and the other with both endogenous and induced technical change. A third version also captures technological spillover effects. As an application, the model is simulated allowing for trade of pollution permits as specified in the Kyoto Protocol and assessing the implications in terms of cost efficiency, economic growth and R&D efforts of the three different specifications of technical change.
               ",S0928765502000155
Resource and Energy Economics,2003-02-28,The impact of energy conservation on technology and economic growth ,"Economic growth,Energy,Innovation","
                  We present a model of growth driven by energy use and endogenous factor-augmenting technological change. Both the rate and direction of technological progress are endogenous. The model captures four main stylised facts: total energy use has increased; energy use per hour worked increased slightly; energy efficiency has improved; and the value share of energy in GDP has steadily fallen. We study how energy conservation policies affect growth over time and in the long run. Policies that reduce the level of energy use are distinguished from those that reduce the growth rate of energy inputs. Although these policies may stimulate innovation, they unambiguously depress output levels. The former policy has no impact on long-run growth; the latter reduces long-run growth both in the short run and in the long run.
               ",S0928765502000179
Resource and Energy Economics,2003-02-28,An endogenous growth model with embodied energy-saving technical change ,"Endogenous growth,Energy-saving technological change,Energy efficiency","
                  In this paper, we extend the Romer [Journal of Political Economy 98 (Part 2) (1990) S271] model in two ways. First we include energy consumption of intermediates. Second, intermediates become heterogeneous due to endogenous energy-saving technical change. We show that the resulting model can still generate steady state growth, but the growth rate depends negatively on the growth of real energy prices. The reason is that real energy price rises will lower the profitability of using new intermediate goods, and hence, the profitability of doing research, and therefore have a negative impact on growth. We also show that the introduction of an energy tax that is recycled in the form of an R&D subsidy may increase growth. We conclude that in order to have energy efficiency growth and output growth under rising real energy prices, a combination of R&D and energy policy is called for.
               ",S0928765502000180
Resource and Energy Economics,2003-02-28,Gross world product and consumption in a global warming model with endogenous technological change ,"CO2 abatement costs,Renewable investments,Endogenous technology","
                  This paper analyzes the macro-economic costs and effects on consumption and energy demand of limiting the global average atmospheric temperature increase to 2°C. We use a macro-economic model in which there are two competing energy technologies (carbon and non-carbon, respectively), technological change is represented endogenously, and energy is aggregated through a CES function implying positive demand for the relatively expensive non-carbon technology. Technological change is represented through a learning curve describing decreasing energy production costs as a function of cumulative experience. We find that energy savings constitutes an important mechanism for decreasing abatement costs in the short- and medium-term, while the acquisition of additional learning experience substantially decreases abatement costs in the longer-term.
               ",S0928765502000209
Resource and Energy Economics,2003-10-31,Adjusting the measurement of US manufacturing productivity for air pollution emissions control ,"Adjusted productivity,Air pollution,Distance function,Joint production","
                  We estimate a distance function and derive producer shadow prices for SO2 and PM-10 emissions. The shadow prices are used to adjust a traditional measure of total factor productivity growth in order to account for the reallocation of inputs from production of the marketed output to pollution abatement activities. Adjusted total factor productivity growth rates are calculated for the two-digit SIC manufacturing industries in the United States for 1970–1996. The results indicate that including the “output” of pollution abatement activities has a measurable effect on the productivity of many industries in the manufacturing sector.
               ",S0928765503000423
Resource and Energy Economics,2003-10-31,International benchmarking of electricity distribution utilities ,"Electricity distribution utility,Benchmarking,Efficiency,DEA,Malmquist productivity index","
                  Benchmarking by means of applying the DEA model is appearing as an interesting alternative for regulators under the new regimes for electricity distributors. A sample of large electricity distribution utilities from Denmark, Finland, Norway, Sweden and The Netherlands for the year 1997 is studied by assuming a common production frontier for all countries. The peers supporting the benchmark frontier are from all countries. New indices describing cross-country connections at the level of individual peers and their inefficient units as well as between countries are developed, and novel applications of Malmquist productivity indices comparing units from different countries are performed.
               ",S0928765503000459
Resource and Energy Economics,2003-10-31,Simulating coalitionally stable burden sharing agreements for the climate change problem ,"Environmental economics,Climate change,Burden sharing,Simulations,Core of cooperative games","
                  The CLIMNEG world simulation (CWS) model is introduced here for simulating cooperative game theoretic aspects of global climate negotiations. The CWS model is derived from the seminal RICE model by Nordhaus and Yang [Am. Econ. Rev. 86 (1996) 741]. We first state the necessary conditions that determine Pareto efficient investment and emission abatement paths under alternative regimes of cooperation between the regions. We then show with a numerical version of the CWS model that the transfer scheme advocated by Germain et al. [M. Germain, P.L. Toint, H. Tulkens, Financial transfers to ensure international optimality in stock pollutant abatement, in: F. Duchin, S. Faucheux, J. Gaudy, I. Nicolaı̈ (Eds.), Sustainability and Firms: Technological Change and Changing Regulatory Environment, Edward Elgar, Celtenham, UK, 1997] induces an allocation in the (“gamma”) core of the world carbon emission abatement cooperative game.
               ",S0928765503000411
Resource and Energy Economics,2003-10-31,The merits of non-tradable quotas as a domestic policy instrument to prevent firm closure ,"Emission quotas,Firm closure,Environmental regulation,Environment and technology,International environmental issues","
                  Many countries fear that adopting a domestic tradable quota system for greenhouse gases that requires all emitters to pay for their quotas may lead to closures of emissions-intensive industrial companies. The starting point of this paper is that a government, to avoid firm closure, has opted to allocate quotas free of charge to emission-intensive industries. The aim of this paper is to explore to what extent making the free quotas tradable or non-tradable will affect investment in new abatement technology and firm closure. The conclusion is that the expectations about future product prices and the number of quotas distributed free of charge are crucial for the difference in the properties of tradable and non-tradable quotas.
               ",S0928765503000460
Resource and Energy Economics,2003-02-28,Endogenous technical change in environmental macroeconomics ,,,S0928765502000167
